Title	Link
Towards personality-driven persuasive health games and gamified systems	https://dl.acm.org/doi/10.1145/3025453.3025577
Personalizing persuasive strategies in gameful systems to gamification user types	https://dl.acm.org/doi/10.1145/3173574.3174009
Understanding the effect of existing positive relationships on a social motion-based game for health	https://dl.acm.org/doi/10.1145/3240925.3240942
Tailoring persuasive health games to gamer type	https://dl.acm.org/doi/10.1145/2470654.2481341
Back on bike: The BoB mobile cycling app for secondary prevention in cardiac patients	https://dl.acm.org/doi/10.1145/2935334.2935377
iCare: A mobile health monitoring system for the elderly	https://dl.acm.org/doi/10.1145/2910674.2935855
People Like Me: Designing for Reflection on Aggregate Cohort Data in Personal Informatics Systems	https://dl.acm.org/doi/10.1145/3264917
CoFa�ade: A customizable assistive approach for elders and their helpers	https://dl.acm.org/doi/10.1145/2702123.2702588
A Kinect based adaptive exergame	https://ieeexplore.ieee.org/document/7737132
Adaptive strategy for multi-user robotic rehabilitation games	https://ieeexplore.ieee.org/document/6090328
MPRL: Multiple-Periodic Reinforcement Learning for difficulty adjustment in rehabilitation games	https://ieeexplore.ieee.org/document/7939260
Enhancing the Student Learning Experience by Adopting TDD and BDD in Course Projects	https://ieeexplore.ieee.org/document/9453916
How to Evaluate BDD Scenarios' Quality?	https://dl.acm.org/doi/10.1145/3350768.3351301
Bridging the Gap between Requirements Modeling and Behavior-Driven Development	https://ieeexplore.ieee.org/document/8906976
Move2Play: An innovative approach to encouraging people to be more physically active	https://dl.acm.org/doi/10.1145/2110363.2110374
Bounce: Designing a physical activity intervention for breast cancer survivors	https://dl.acm.org/doi/10.1145/3240925.3240927
PhytoCloud: A Gamified Mobile Web Application to Modulate Diet and Physical Activity of Women with Breast Cancer	https://ieeexplore.ieee.org/document/8104280
Behavior-Driven Development Benefits and Challenges: Reports from an Industrial Study	https://dl.acm.org/doi/10.1145/3234152.3234167
Legend: An Agile DSL Toolset for Web Acceptance Testing	https://dl.acm.org/doi/10.1145/2610384.2628048
Combining STPA and BDD for Safety Analysis and Verification in Agile Development	https://dl.acm.org/doi/10.1145/3183440.3194973
Poster: Combining STPA and BDD for Safety Analysis and Verification in Agile Development	https://dl.acm.org/doi/10.1145/3183440.3194973
Vision: Mobile ehealth learning and intervention platform	https://dl.acm.org/doi/10.1145/3197231.3197262
Validating enterprise architecture using ontology-based approach: A case study of student internship programme	https://ieeexplore.ieee.org/document/6728200
Visualizing data, encouraging change: Technical interventions in food purchasing	https://ieeexplore.ieee.org/document/6408654
Predicting Co-Changes between Functionality Specifications and Source Code in Behavior Driven Development	https://dl.acm.org/doi/10.1109/MSR.2019.00080
A Model-Driven Approach for Behavior-Driven GUI Testing	https://dl.acm.org/doi/10.1145/3297280.3297450
Fiber orientation measurement from mesoscale CT scans of prepreg platelet molded composites	https://www.sciencedirect.com/science/article/pii/S1359835X18303403
Exploring critical success factors influencing adoption of digital twin and physical internet in electronics industry using grey-DEMATEL approach	https://www.sciencedirect.com/science/article/pii/S2666954421000089
Error identification of measurement software based on digital twin of gear measuring center	https://www.sciencedirect.com/science/article/pii/S0263224120311787
On the Applicability of BDD in a Business Intelligence Project: Experience Report	https://dl.acm.org/doi/10.1145/3275245.3275276
Digital twins-based remote semi-physical commissioning of flow-type smart manufacturing systems	https://www.sciencedirect.com/science/article/pii/S0959652621014979
Digital twin-based smart assembly process design and application framework for complex products and its case study	https://www.sciencedirect.com/science/article/pii/S0278612520300571
Digital twin for battery systems: Cloud battery management system with online state-of-charge and state-of-health estimation	https://www.sciencedirect.com/science/article/pii/S2352152X20308495
Digital twin-enabled Graduation Intelligent Manufacturing System for fixed-position assembly islands	https://www.sciencedirect.com/science/article/pii/S0736584519304405
Digital twin-driven rapid reconfiguration of the automated manufacturing system via an open architecture model	https://www.sciencedirect.com/science/article/pii/S073658451930167X
Construction method of shop-floor digital twin based on MBSE	https://www.sciencedirect.com/science/article/pii/S0278612521001011
Digital twin-based designing of the configuration motion control and optimization model of a flow-type smart manufacturing system	https://www.sciencedirect.com/science/article/pii/S027861252030056X
Digital twin-based industrial cloud robotics: Framework control approach and implementation	https://www.sciencedirect.com/science/article/pii/S0278612520301230
Digital twin-based assembly data management and process traceability for complex products	https://www.sciencedirect.com/science/article/pii/S0278612520300753
Bi-level dynamic scheduling architecture based on service unit digital twin agents	https://www.sciencedirect.com/science/article/pii/S0278612521001047
Development of a passive biped robot digital twin using analysis experiments and a multibody simulation environment	https://www.sciencedirect.com/science/article/pii/S0094114X2100104X
Development of an edge computing-based cyber-physical machine tool	https://www.sciencedirect.com/science/article/pii/S0736584520302532
On the Understanding of How to Measure the Benefits of Behavior-Driven Development Adoption: Preliminary Literature Results from a Grey Literature Study	https://dl.acm.org/doi/10.1145/3439961.3440000
Behavior-Driven Development: Conference Tutorial	https://dl.acm.org/doi/10.5555/2167431.2167445
Behave nicely! automatic generation of code for behaviour driven development test suites	https://ieeexplore.ieee.org/document/8930836
A digital twin-driven hybrid approach for the prediction of performance degradation in transmission unit of CNC machine tool	https://www.sciencedirect.com/science/article/pii/S0736584521001125
BHive: Towards Behaviour-Driven Development Supported by B-Method	https://ieeexplore.ieee.org/document/7785748
Empirical Findings on BDD Story Parsing to Support Consistency Assurance between Requirements and Artifacts	https://dl.acm.org/doi/10.1145/3463274.3463807
A flexible analytical model for operational investigation of solar hydrogen plants	https://www.sciencedirect.com/science/article/pii/S0360319921040726
A Reusable Automated Acceptance Testing Architecture for Microservices in Behavior-Driven Development	https://ieeexplore.ieee.org/document/7133548
A reusable automated acceptance testing architecture for microservices in behavior-driven development	https://ieeexplore.ieee.org/document/7133548
Assist-Me, a volunteer mobile emergency system to assist elderly people	https://ieeexplore.ieee.org/document/7363397
MyUI: Generating accessible user interfaces from multimodal design patterns	https://dl.acm.org/doi/10.1145/2305484.2305500
Age differences in menu item selection for smartphone: The effects of icon background colors and icon symbols	https://dl.acm.org/doi/10.1145/3328243.3328251
Speed up BDD for Safety Verification in Agile Development: A Partially Replicated Controlled Experiment	https://dl.acm.org/doi/10.1145/3234152.3234181
Combining STPA and BDD for safety analysis and verification in agile development: A controlled experiment	https://dl.acm.org/doi/10.1145/3183440.3194973
Improving adolescent fitness attitudes with a mobile fitness game to combat obesity in youth	https://ieeexplore.ieee.org/document/6659162
Mobile exergames-Burn calories while playing games on a smartphone	https://ieeexplore.ieee.org/document/6595851
Towards an expression recognition game to assist the emotional development of children with autism spectrum disorders	https://dl.acm.org/doi/10.1145/2425296.2425302
Can you CopyMe?: An expression mimicking serious game	https://dl.acm.org/doi/10.1145/2543651.2543687
Towards customizable games for stroke rehabilitation	https://dl.acm.org/doi/10.1145/1753326.1753649
A dynamic decision network framework for online media adaptation in stroke rehabilitation	https://dl.acm.org/doi/10.1145/1404880.1404884
A comparative study on the effectiveness of adaptive exergames for stroke rehabilitation in Pakistan	https://dl.acm.org/doi/10.1145/3170427.3188523
AwToolkit: Attention-aware user interface widgets	https://dl.acm.org/doi/10.1145/2598153.2598160
Supporting interface customization using a mixed-initiative approach	https://dl.acm.org/doi/10.1145/1216295.1216317
Digital-pheromone based difficulty adaptation in post-stroke therapeutic games	https://dl.acm.org/doi/10.1145/2110363.2110368
Adaptive gameplay and difficulty adjustment in a gamified upper-limb rehabilitation	https://ieeexplore.ieee.org/document/8401363
Rehabot: Gamified virtual assistants towards adaptive telerehabilitation	https://dl.acm.org/doi/10.1145/3314183.3324988
An adaptive smart system to foster disabled and elderly people in kitchen-related task	https://dl.acm.org/doi/10.1145/2910674.2910678
HELLO: An Android-based Mobile Application for Autism Individuals to Improve Socio-Communicational Learnability in Bangladesh	https://ieeexplore.ieee.org/document/9721813
HoloBoard: a Large-format Immersive Teaching Board based on pseudo HoloGraphics	https://dl.acm.org/doi/10.1145/3472749.3474761
Designing a Multi-Agent Occupant Simulation System to Support Facility Planning and Analysis for COVID-19	https://dl.acm.org/doi/10.1145/3461778.3462030
Enterprise feature ontology for feature-based product line engineering and operations	https://dl.acm.org/doi/10.1145/3106195.3106218
Generating Digital Twin models using Knowledge Graphs for Industrial Production Lines	https://dl.acm.org/doi/10.1145/3091478.3162383
Mixed Reality Environment for Complex Scenario Testing	https://dl.acm.org/doi/10.1145/3473856.3474034
Gear up for Safety:Development and Evaluation of an Assisted Bicycle	https://dl.acm.org/doi/10.1145/3473682.3480258
Fused Twins: A Cognitive Approach to Augmented Reality Media Architecture	https://dl.acm.org/doi/10.1145/3469410.3469435
The virtual twin: Controlling smart factories using a spatially-correct augmented reality representation	https://dl.acm.org/doi/10.1145/3131542.3140274
A visual programming approach based on domain ontologies for configuring industrial IoT installations	https://dl.acm.org/doi/10.1145/3131542.3131552
Enhancing workplace learning by augmented reality	https://dl.acm.org/doi/10.1145/3131542.3140265
Automatic Recognition of Playful Physical Activity Opportunities of the Urban Environment	https://dl.acm.org/doi/10.1145/3464327.3464369
SAVESOC-SAFETY AWARE VIRTUAL PROTOTYPE GENERATION AND EVALUATION OF A SYSTEM ON CHIP	https://dl.acm.org/doi/10.5555/3108244.3108251
Product line engineering meets model based engineering in the defense and automotive industries	https://dl.acm.org/doi/10.1145/3106195.3106220
Towards Augmented Reality Driven Human-City Interaction: Current Research on Mobile Headsets and Future Challenges	https://dl.acm.org/doi/10.1145/3467963
Cholesteric Spherical Reflectors as Physical Unclonable Identifiers in Anti-counterfeiting	https://dl.acm.org/doi/10.1145/3465481.3465766
CREAtIve: Reconfigurable embedded artificial intelligence	https://dl.acm.org/doi/10.1145/3457388.3458857
Multi-Cohort/Multi-Tier/Cross-Disciplinary Instruction and Research via Short Film Production *	https://dl.acm.org/doi/10.5555/3447307.3447317
Reference Framework for Digital Twins within Cyber-Physical Systems	https://ieeexplore.ieee.org/document/8823809
Model-driven systems engineering for virtual product design	https://ieeexplore.ieee.org/document/8904696
Equilibrium inverse reinforcement learning for ride-hailing vehicle network	https://dl.acm.org/doi/10.1145/3442381.3449935
3D Hand Pose Estimation on Conventional Capacitive Touchscreens	https://dl.acm.org/doi/10.1145/3447526.3472045
On artificial intelligence for simulation and design space exploration in gas turbine design	https://ieeexplore.ieee.org/document/8904682
Capturing Autonomy in its Multiple Facets: A Digital Twin Approach	https://dl.acm.org/doi/10.1145/3445969.3450422
A Data-driven System for City-wide Energy Footprinting and Apportionment	https://dl.acm.org/doi/10.1145/3433639
SDCWorks: A Formal Framework for Software Defined Control of Smart Manufacturing Systems	https://ieeexplore.ieee.org/document/8443724
