	key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
783		SecSelfAdapt	Towards a framework of key technologies for drones			Réda Nouacer, Mahmoud Hussein, Huascar Espinoza, Yassine Ouhammou, Matheus Ladeira, Rodrigo Castiñeira		https://doi.org/10.1016/j.micpro.2020.103142									2	Science Direct/Elsevier	2020				
784		SecSelfAdapt	Looking back while moving forward: How past responses to climate change can inform future adaptation and mitigation strategies in the Arctic			Sean P.A. Desjardins, T. Max Friesen, Peter D. Jordan		https://doi.org/10.1016/j.quaint.2020.05.043									2	Science Direct/Elsevier	2020				
785		SecSelfAdapt	Learning from non-failure of Onagawa nuclear power station: an accident investigation over its life cycle			Michaela Ibrion, Nicola Paltrinieri, Amir R. Nejad		https://doi.org/10.1016/j.rineng.2020.100185									2	Science Direct/Elsevier	2020				
786		SecSelfAdapt	A privacy preserving scheme for vehicle-to-everything communications using 5G mobile edge computing			Iftikhar Rasheed, Lin Zhang, Fei Hu		https://doi.org/10.1016/j.comnet.2020.107283									2	Science Direct/Elsevier	2020				
787		SecSelfAdapt	The impact of automated medicine dispensing units on nursing workflow: A cross-sectional study			Alison Craswell, Kate Bennett, Brett Dalgliesh, Bernadette Morris-Smith, Julie Hanson, Trudi Flynn, Marianne Wallis		https://doi.org/10.1016/j.ijnurstu.2020.103773									2	Science Direct/Elsevier	2020				
788		SecSelfAdapt	Detection and identification of significant events in historical aircraft trajectory data			Xavier Olive, Luis Basora		https://doi.org/10.1016/j.trc.2020.102737									2	Science Direct/Elsevier	2020				
789		SecSelfAdapt	Safety and security measurement in industrial environment based on smart IOT technology based augmented data recognizing scheme			Rajmohan Palanivelu, Srinivasan P.S.S.		https://doi.org/10.1016/j.comcom.2019.12.013									2	Science Direct/Elsevier	2020				
790		SecSelfAdapt	Beyond connected cars: A systems of systems perspective			Patrizio Pelliccione, Eric Knauss, S. Magnus Ågren, Rogardt Heldal, Carl Bergenhem, Alexey Vinel, Oliver Brunnegård		https://doi.org/10.1016/j.scico.2020.102414									2	Science Direct/Elsevier	2020				
791		SecSelfAdapt	Community-based adaptation to climate change in villages of Western Province, Solomon Islands			Britt Basel, Gillian Goby, Johanna Johnson		https://doi.org/10.1016/j.marpolbul.2020.111266									2	Science Direct/Elsevier	2020				
792		SecSelfAdapt	Understanding the needs of children returning from formerly ISIS-controlled territories through an emotional security theory lens: Implications for practice			B. Heidi Ellis, Emma Cardeli, Mia Bloom, Zachary Brahmbhatt, Stevan Weine		https://doi.org/10.1016/j.chiabu.2020.104754									2	Science Direct/Elsevier	2020				
793		SecSelfAdapt	An intelligent blockchain-based system for safe vaccine supply and supervision			Binbin Yong, Jun Shen, Xin Liu, Fucun Li, Huaming Chen, Qingguo Zhou		https://doi.org/10.1016/j.ijinfomgt.2019.10.009									2	Science Direct/Elsevier	2020				
794		SecSelfAdapt	Spanish airports performance and efficiency benchmark. A PESA-AGB study			Maria Emília Baltazar, Jorge Silva		https://doi.org/10.1016/j.jairtraman.2020.101889									2	Science Direct/Elsevier	2020				
795		SecSelfAdapt	Legal Remedies For a Forgiving Society: Children's rights, data protection rights and the value of forgiveness in AI-mediated risk profiling of children by Dutch authorities			Dr. Karolina La Fors		https://doi.org/10.1016/j.clsr.2020.105430									2	Science Direct/Elsevier	2020				
796		SecSelfAdapt	Sustainable biomass portfolio sourcing plan using multi-stage stochastic programming			Motahareh Kashanian, Mir Saman Pishvaee, Hadi Sahebi		https://doi.org/10.1016/j.energy.2020.117923									2	Science Direct/Elsevier	2020				
797		SecSelfAdapt	Impact of admission to high-risk isolation room on patients' and healthcare workers' perceptions: A qualitative cross-assessment Approach			G. Bendjelloul, S. Gerard, G. Birgand, F. Lenne, C. Rioux, X. Lescure, Y. Yazdanpanah, J.-C. Lucet		https://doi.org/10.1016/j.medmal.2020.10.020									2	Science Direct/Elsevier	2020				
798		SecSelfAdapt	Chapter Four - A survey study on MAC and routing protocols to facilitate energy efficient and effective UAV-based communication systems			Krishna Doddapaneni, Enver Ever		https://doi.org/10.1016/B978-0-12-819972-5.00004-5									2	Science Direct/Elsevier	2020				
799		SecSelfAdapt	Security issues and challenges in V2X: A Survey			Amrita Ghosal, Mauro Conti		https://doi.org/10.1016/j.comnet.2019.107093									2	Science Direct/Elsevier	2020				
800		SecSelfAdapt	Child maltreatment in the time of the COVID-19 pandemic: A proposed global framework on research, policy and practice			Carmit Katz, Sidnei R. Priolo Filho, Jill Korbin, Annie Bérubé, Ansie Fouché, Sadiyya Haffejee, David Kaawa-Mafigiri, Kathryn Maguire-Jack, Pablo Muñoz, James Spilsbury, George Tarabulsy, Ashwini Tiwari, Diane Thembekile Levine, Elmien Truter, Natalia Varela		https://doi.org/10.1016/j.chiabu.2020.104824									2	Science Direct/Elsevier	2020				
801		SecSelfAdapt	Guiding assurance of architectural design patterns for critical applications			Irfan Å ljivo, Garazi Juez Uriagereka, Stefano Puri, Barbara Gallina		https://doi.org/10.1016/j.sysarc.2020.101765									2	Science Direct/Elsevier	2020				
802		SecSelfAdapt	Integration of distributed ledger technology into software electronic signature exchange service			Grigoriy Krylov, Alena Gaybatova, Valentina Davydenko, Asmik Grigoryan		https://doi.org/10.1016/j.procs.2020.02.221									2	Science Direct/Elsevier	2020				
803		SecSelfAdapt	Convolutional neural networks for 5G-enabled Intelligent Transportation System : A systematic review			Deepika Sirohi, Neeraj Kumar, Prashant Singh Rana		https://doi.org/10.1016/j.comcom.2020.01.058									2	Science Direct/Elsevier	2020				
804		SecSelfAdapt	Part B - The road to social progress			Randall Wray		https://doi.org/10.1016/B978-0-12-819380-8.00002-6									2	Science Direct/Elsevier	2020				
805		SecSelfAdapt	Facing the 2020 pandemic: What does cyberbiosecurity want us to know to safeguard the future?			Siguna Mueller		https://doi.org/10.1016/j.bsheal.2020.09.007									2	Science Direct/Elsevier	2020				
806		SecSelfAdapt	In-vehicle network intrusion detection using deep convolutional neural network			Hyun Min Song, Jiyoung Woo, Huy Kang Kim		https://doi.org/10.1016/j.vehcom.2019.100198									2	Science Direct/Elsevier	2020				
807		SecSelfAdapt	5 - Small modular reactors			Marco E. Ricotti, Roman V. Fomin		https://doi.org/10.1016/B978-0-12-818483-7.00005-6									2	Science Direct/Elsevier	2020				
808		SecSelfAdapt	CIMA: Compiler-Enforced Resilience Against Memory Safety Attacks in Cyber-Physical Systems			Eyasu Getahun Chekole, Sudipta Chattopadhyay, Martín Ochoa, Huaqun Guo, Unnikrishnan Cheramangalath		https://doi.org/10.1016/j.cose.2020.101832									2	Science Direct/Elsevier	2020				
809		SecSelfAdapt	Drivers, barriers and social considerations for AI adoption in business and management: A tertiary study			Marija Cubric		https://doi.org/10.1016/j.techsoc.2020.101257									2	Science Direct/Elsevier	2020				
810		SecSelfAdapt	The role of food science and technology in humanitarian response			Dominique Bounie, Jayashree Arcot, Martin Cole, Florence Egal, Pablo Juliano, Carla Mejia, Donna Rosa, Jay Sellahewa		https://doi.org/10.1016/j.tifs.2020.06.006									2	Science Direct/Elsevier	2020				
811		SecSelfAdapt	A systematic literature review on machine learning applications for sustainable agriculture supply chain performanc			Rohit Sharma, Sachin S. Kamble, Angappa Gunasekaran, Vikas Kumar, Anil Kumar		https://doi.org/10.1016/j.cor.2020.104926									2	Science Direct/Elsevier	2020				
812		SecSelfAdapt	2 - An efficient ambient intelligent–assisted people searching for Internet of Things–based health-care system			Dongfei Xue, Yongqiang Cheng, Prosanta Gope		https://doi.org/10.1016/B978-0-12-818546-9.00002-6									2	Science Direct/Elsevier	2020				
813		SecSelfAdapt	Chapter One - Aerial and underwater drone communication: potentials and vulnerabilities			Bakkiam David Deebak, Fadi Al-Turjman		https://doi.org/10.1016/B978-0-12-819972-5.00001-X									2	Science Direct/Elsevier	2020				
814		SecSelfAdapt	Analysing knots and ligatures: Tying principles, knot characteristics and structural changes			Robert C. Chisnall		https://doi.org/10.1016/j.forsciint.2020.110272									2	Science Direct/Elsevier	2020				
815		SecSelfAdapt	Review: Challenges for dairy cow production systems arising from climate changes			M. Gauly, S. Ammer		https://doi.org/10.1017/S1751731119003239									2	Science Direct/Elsevier	2020				
816		SecSelfAdapt	Building risk precontrol management systems for safety in China's underground coal mines			Quanlong Liu, Fenfen Dou, Xianfei Meng		https://doi.org/10.1016/j.resourpol.2020.101631									2	Science Direct/Elsevier	2020				
817		SecSelfAdapt	Green indoor optical wireless communication systems: Pathway towards pervasive deployment			C. Jenila, R.K. Jeyachitra		https://doi.org/10.1016/j.dcan.2020.09.004									2	Science Direct/Elsevier	2020				
818		SecSelfAdapt	The concept of smartness in cyber-physical systems and connection to urban environment			Balaji Kalluri, Christos Chronopoulos, Igor Kozine		https://doi.org/10.1016/j.arcontrol.2020.10.009									2	Science Direct/Elsevier	2020				
819		SecSelfAdapt	Security of vehicular ad-hoc networks: A comprehensive survey			Avleen Kaur Malhi, Shalini Batra, Husanbir Singh Pannu		https://doi.org/10.1016/j.cose.2019.101664									2	Science Direct/Elsevier	2020				
820		SecSelfAdapt	Food safety during seaweed cultivation at offshore wind farms: An exploratory study in the North Sea			J.L. Banach, S.W.K. van den Burg, H.J. van der Fels-Klerx		https://doi.org/10.1016/j.marpol.2020.104082									2	Science Direct/Elsevier	2020				
821		SecSelfAdapt	Collaborative Robotics Research: Subiko Project			Daniel Tokody, Laszlo Ady, Luca F. Hudasi, Péter János Varga, Péter Hell		https://doi.org/10.1016/j.promfg.2020.03.068									2	Science Direct/Elsevier	2020				
822		SecSelfAdapt	Machine learning based trust management framework for vehicular networks			Hesham El-Sayed, Henry Alexander Ignatious, Parag Kulkarni, Salah Bouktif		https://doi.org/10.1016/j.vehcom.2020.100256									2	Science Direct/Elsevier	2020				
823		SecSelfAdapt	Modeling, analyzing and predicting security cascading attacks in smart buildings systems-of-systems			Jamal EL Hachem, Vanea Chiprianov, Muhammad Ali Babar, Tarek AL Khalil, Philippe Aniorte		https://doi.org/10.1016/j.jss.2019.110484									2	Science Direct/Elsevier	2020				
824		SecSelfAdapt	DARPA investment in peripheral nerve interfaces for prosthetics, prescriptions, and plasticity			Stephanie Naufel, Gretchen L. Knaack, Robbin Miranda, Tyler K. Best, Karrie Fitzpatrick, Al A. Emondi, Eric Van Gieson, Tristan McClure-Begley		https://doi.org/10.1016/j.jneumeth.2019.108539									2	Science Direct/Elsevier	2020				
825		SecSelfAdapt	Chapter 9 - Internet of Things: the new Rx for pharmaceutical manufacturing and supply chains			Deepak Kumar Sharma, Prachi Gupta, Priety		https://doi.org/10.1016/B978-0-12-821326-1.00010-3									2	Science Direct/Elsevier	2020				
826		SecSelfAdapt	No “back to normal” after COVID-19 for our failed drug policies			Brandon del Pozo, Leo Beletsky		https://doi.org/10.1016/j.drugpo.2020.102901									2	Science Direct/Elsevier	2020				
827		SecSelfAdapt	Accurate and robust neural networks for face morphing attack detection			Clemens Seibold, Wojciech Samek, Anna Hilsmann, Peter Eisert		https://doi.org/10.1016/j.jisa.2020.102526									2	Science Direct/Elsevier	2020				
828		SecSelfAdapt	Resilience assessment of safety system at subway construction sites applying analytic network process and extension cloud models			Qingjun Guo, Shohel Amin, Qianwen Hao, Olivier Haas		https://doi.org/10.1016/j.ress.2020.106956									2	Science Direct/Elsevier	2020				
829		SecSelfAdapt	Chapter 2 - The future food chain: digitization as an enabler of Society 5.0			John G. Keogh, Laurette Dube, Abderahman Rejeb, Karen J. Hand, Nida Khan, Kevin Dean		https://doi.org/10.1016/B978-0-12-818956-6.00002-6									2	Science Direct/Elsevier	2020				
830		SecSelfAdapt	Choosing awareness over fear: Risk analysis and free trade support global food security			Julie Adamchick, Andres M. Perez		https://doi.org/10.1016/j.gfs.2020.100445									2	Science Direct/Elsevier	2020				
831		SecSelfAdapt	Biocomputing label-free security system based on homogenous ligation chain reaction-induced dramatic change in melting temperature for screening single nucleotide polymorphisms			Chang Xue, Xin Yu, Shuyao Hu, Mengxue Luo, Zhifa Shen, Pei Yuan, Zai-Sheng Wu		https://doi.org/10.1016/j.talanta.2020.121141									2	Science Direct/Elsevier	2020				
832		SecSelfAdapt	Build real-time communication for hybrid dual-OS system			Pan Dong, Zhe Jiang, Alan Burns, Yan Ding, Jun Ma		https://doi.org/10.1016/j.sysarc.2020.101774									2	Science Direct/Elsevier	2020				
833		SecSelfAdapt	The pursuit of a sustainable and accessible mobility on university campuses			Roberta Prosini Cadena, Maurício Oliveira de Andrade, Leonardo Herszon Meira, Anísio Brasileiro de Freitas Dourado		https://doi.org/10.1016/j.trpro.2020.08.220									2	Science Direct/Elsevier	2020				
834		SecSelfAdapt	Chapter 15 - Fencing and Watering Systems			Paul Sharpe		https://doi.org/10.1016/B978-0-12-812919-7.00015-9									2	Science Direct/Elsevier	2019				
835		SecSelfAdapt	Cognisance as a Human Factor in Military Cyber Defence Education			Benjamin J. Knox, Ricardo G. Lugo, Stefan Sütterlin		https://doi.org/10.1016/j.ifacol.2019.12.168									2	Science Direct/Elsevier	2019				
836		SecSelfAdapt	ANEL: A novel efficient and lightweight authentication scheme for vehicular ad hoc networks			Zakarya Benyamina, Khelifa Benahmed, Fateh Bounaama		https://doi.org/10.1016/j.comnet.2019.106899									2	Science Direct/Elsevier	2019				
837		SecSelfAdapt	A Practical Approach of Teaching Digitalization and Safety Strategies in Cyber-Physical Production Systems			Titanilla Komenda, Gerhard Reisinger, and Wilfried Sihn		https://doi.org/10.1016/j.promfg.2019.03.047									2	Science Direct/Elsevier	2019				
838		SecSelfAdapt	10 - ICT technologies standards and protocols for active distribution network			Ting Yang		https://doi.org/10.1016/B978-0-12-812154-2.00010-9									2	Science Direct/Elsevier	2019				
839		SecSelfAdapt	A survey on internet of things security from data perspectives			Jianwei Hou, Leilei Qu, Wenchang Shi		https://doi.org/10.1016/j.comnet.2018.11.026									2	Science Direct/Elsevier	2019				
840		SecSelfAdapt	Neutronic and thermal-hydraulic feasibility studies for High Flux Isotope Reactor conversion to low-enriched uranium silicide dispersion fuel			D. Chandler, B. Betzler, D. Cook, G. Ilas, D. Renfro		https://doi.org/10.1016/j.anucene.2019.02.037									2	Science Direct/Elsevier	2019				
841		SecSelfAdapt	A review of state-of-the-art techniques for abnormal human activity recognition			Chhavi Dhiman, Dinesh Kumar Vishwakarma		https://doi.org/10.1016/j.engappai.2018.08.014									2	Science Direct/Elsevier	2019				
842		SecSelfAdapt	The enhanced security control model for critical infrastructures with the blocking prioritization process to cyber threats in power system			Choong-Hee Han, Soon-Tai Park, Sang-Joon Lee		https://doi.org/10.1016/j.ijcip.2019.100312									2	Science Direct/Elsevier	2019				
843		SecSelfAdapt	Healthcare Delivery System Security: the orchestration of automated and organizational solutions			Hind Bouami, Patrick Millot		https://doi.org/10.1016/j.ifacol.2019.12.123									2	Science Direct/Elsevier	2019				
844		SecSelfAdapt	Understanding public transport satisfaction: Using Maslow's hierarchy of (transit) needs			Jaime Allen, Juan Carlos Muñoz, Juan de Dios Ortúzar		https://doi.org/10.1016/j.tranpol.2019.06.005									2	Science Direct/Elsevier	2019				
845		SecSelfAdapt	Recognition and sensing of organic compounds using analytical methods, chemical sensors, and pattern recognition approaches			Sunil Kr. Jha, R.D.S. Yadava, Kenshi Hayashi, Nilesh Patel		https://doi.org/10.1016/j.chemolab.2018.12.008									2	Science Direct/Elsevier	2019				
846		SecSelfAdapt	Context-aware data-centric misbehaviour detection scheme for vehicular ad hoc networks using sequential analysis of the temporal and spatial correlation of the consistency between the cooperative awareness messages			Fuad A. Ghaleb, Mohd Aizaini Maarof, Anazida Zainal, Murad A. Rassam, Faisal Saeed, Mohammed Alsaedi		https://doi.org/10.1016/j.vehcom.2019.100186									2	Science Direct/Elsevier	2019				
847		SecSelfAdapt	A tutorial survey on vehicular communication state of the art, and future research directions			Pranav Kumar Singh, Sunit Kumar Nandi, Sukumar Nandi		https://doi.org/10.1016/j.vehcom.2019.100164									2	Science Direct/Elsevier	2019				
848		SecSelfAdapt	Cybersecurity in industrial control systems: Issues, technologies, and challenges			Muhammad Rizwan Asghar, Qinwen Hu, Sherali Zeadally		https://doi.org/10.1016/j.comnet.2019.106946									2	Science Direct/Elsevier	2019				
849		SecSelfAdapt	Driver-centred Autonomous Vehicle Motion Control within A Blended Corridor			Chongfeng Wei, Richard Romano, Foroogh Hajiseyedjavadi, Natasha Merat, Erwin Boer		https://doi.org/10.1016/j.ifacol.2019.09.034									2	Science Direct/Elsevier	2019				
850		SecSelfAdapt	A stealth monitoring mechanism for cyber-physical systems			Vitor Graveto, Luís Rosa, Tiago Cruz, Paulo Simões		https://doi.org/10.1016/j.ijcip.2018.10.006									2	Science Direct/Elsevier	2019				
851		SecSelfAdapt	Urban Health			Malo Hutson, Alex Moscovitz		https://doi.org/10.1016/B978-0-12-409548-9.11257-6									2	Science Direct/Elsevier	2019				
852		SecSelfAdapt	Authentication and privacy schemes for vehicular ad hoc networks (VANETs): A survey			Ikram Ali, Alzubair Hassan, Fagen Li		https://doi.org/10.1016/j.vehcom.2019.02.002									2	Science Direct/Elsevier	2019				
853		SecSelfAdapt	The state of operational technology security			Steve Mansfield-Devine		https://doi.org/10.1016/S1353-4858(19)30121-7									2	Science Direct/Elsevier	2019				
854		SecSelfAdapt	Using warning systems with adaptable thresholds: Choice of security level, compliance and performance in a simulated computer security task			Rebecca Wiczorek, Anna Zirk		https://doi.org/10.1016/j.ijhcs.2018.12.006									2	Science Direct/Elsevier	2019				
855		SecSelfAdapt	Cognitive machine learning model for network information safety			Xinwen Bi, Xiaodan Shi, Zeliang Zhang		https://doi.org/10.1016/j.ssci.2019.05.032									2	Science Direct/Elsevier	2019				
856		SecSelfAdapt	A survey on cybersecurity, data privacy, and policy issues in cyber-physical system deployments in smart cities			Hadi Habibzadeh, Brian H. Nussbaum, Fazel Anjomshoa, Burak Kantarci, Tolga Soyata		https://doi.org/10.1016/j.scs.2019.101660									2	Science Direct/Elsevier	2019				
857		SecSelfAdapt	DoS-resilient cooperative beacon verification for vehicular communication systems			Hongyu Jin, Panos Papadimitratos		https://doi.org/10.1016/j.adhoc.2018.10.003									2	Science Direct/Elsevier	2019				
858		SecSelfAdapt	Chapter 3 - A Driverless World			Selby Coxon, Robbie Napper, Mark Richardson		https://doi.org/10.1016/B978-0-12-815038-2.00003-7									2	Science Direct/Elsevier	2019				
859		SecSelfAdapt	Rural transition in the loess hilly and gully region: From the perspective of “flowing” cropland			Zhi Cao, Yansui Liu, Yurui Li		https://doi.org/10.1016/j.jrurstud.2019.04.003									2	Science Direct/Elsevier	2019				
860		SecSelfAdapt	A critical review and analysis of ethical issues associated with the artificial pancreas			A. Quintal, V. Messier, R. Rabasa-Lhoret, E. Racine		https://doi.org/10.1016/j.diabet.2018.04.003									2	Science Direct/Elsevier	2019				
861		SecSelfAdapt	Policy formulation for highly automated vehicles: Emerging importance, research frontiers and insights			Shunxi Li, Pang-Chieh Sui, Jinsheng Xiao, Richard Chahine		https://doi.org/10.1016/j.tra.2018.05.010									2	Science Direct/Elsevier	2019				
862		SecSelfAdapt	Foresight and technology assessment for the Austrian parliament — Finding new ways of debating the future of industry 4.0			K. Matthias Weber, Niklas Gudowsky, Georg Aichholzer		https://doi.org/10.1016/j.futures.2018.06.018									2	Science Direct/Elsevier	2019				
863		SecSelfAdapt	Design solutions to improve resilience of metro vehicle to blast events			El Miloudi El Koursi, Jean-Luc Bruyelle, Richard Seddon, Conor O'Neill		https://doi.org/10.1016/j.tra.2018.09.015									2	Science Direct/Elsevier	2018				
864		SecSelfAdapt	Migrating to electronic health record systems: A comparative study between the United States and the United Kingdom			Karen Wilson, Lara Khansa		https://doi.org/10.1016/j.healthpol.2018.08.013									2	Science Direct/Elsevier	2018				
865		SecSelfAdapt	Protein- and Peptide-Based Biosensors in Artificial Olfaction			Arménio J.M. Barbosa, Ana Rita Oliveira, Ana C.A. Roque		https://doi.org/10.1016/j.tibtech.2018.07.004									2	Science Direct/Elsevier	2018				
866		SecSelfAdapt	ICBT in routine care: A descriptive analysis of successful clinics in five countries			Nickolai Titov, Blake Dear, Olav Nielssen, Lauren Staples, Heather Hadjistavropoulos, Marcie Nugent, Kelly Adlam, Tine Nordgreen, Kristin Hogstad Bruvik, Anders Hovland, Arne Repål, Kim Mathiasen, Martin Kraepelien, Kerstin Blom, Cecilia Svanborg, Nils Lindefors, Viktor Kaldo		https://doi.org/10.1016/j.invent.2018.07.006									2	Science Direct/Elsevier	2018				
867		SecSelfAdapt	An empirical investigation on consumers' intentions towards autonomous driving			Ilias Panagiotopoulos, George Dimitrakopoulos		https://doi.org/10.1016/j.trc.2018.08.013									2	Science Direct/Elsevier	2018				
868		SecSelfAdapt	Evidence-based recommendations for employee performance monitoring			David L. Tomczak, Lauren A. Lanzo, Herman Aguinis		https://doi.org/10.1016/j.bushor.2017.11.006									2	Science Direct/Elsevier	2018				
869		SecSelfAdapt	A comparative classification of information dissemination approaches in vehicular ad hoc networks from distinctive viewpoints: A survey			Reza Ghebleh		https://doi.org/10.1016/j.comnet.2017.12.003									2	Science Direct/Elsevier	2018				
870		SecSelfAdapt	IoT Based information and communication system for enhancing underground mines safety and productivity: Genesis, taxonomy and open issues			Ankit Singh, Dheeraj Kumar, Jürgen Hötzel		https://doi.org/10.1016/j.adhoc.2018.06.008									2	Science Direct/Elsevier	2018				
871		SecSelfAdapt	Chapter 16 - Novel Approaches of Nanotechnology in Agro and Food Processing			Dattatreya M. Kadam, Amanpreet Kaur		https://doi.org/10.1016/B978-0-12-813351-4.00017-1									2	Science Direct/Elsevier	2018				
872		SecSelfAdapt	A collaborative approach for improving the security of vehicular scenarios: The case of platooning			Alberto Petrillo, Antonio Pescapé, Stefania Santini		https://doi.org/10.1016/j.comcom.2018.03.014									2	Science Direct/Elsevier	2018				
873		SecSelfAdapt	Smart grids security challenges: Classification by sources of threats			Abdulrahaman Okino Otuoze, Mohd Wazir Mustafa, Raja Masood Larik		https://doi.org/10.1016/j.jesit.2018.01.001									2	Science Direct/Elsevier	2018				
874		SecSelfAdapt	A novel safety anticipation estimation method for the aerial lithium-ion battery pack based on the real-time detection and filtering			Shunli Wang, Carlos Fernandez, Mingjie Chen, Lu Wang, Jie Su		https://doi.org/10.1016/j.jclepro.2018.01.236									2	Science Direct/Elsevier	2018				
875		SecSelfAdapt	10 - Effect of food processing, quality, and safety with emphasis on kosher, halal, vegetarian, and GM food			Theodoros Varzakas, George Zakynthinos, Charalampos Proestos		https://doi.org/10.1016/B978-0-08-101892-7.00010-9									2	Science Direct/Elsevier	2018				
876		SecSelfAdapt	Controlling and filtering users data in Intelligent Transportation System			Catalin Gosman, Tudor Cornea, Ciprian Dobre, Florin Pop, Aniello Castiglione		https://doi.org/10.1016/j.future.2016.12.014									2	Science Direct/Elsevier	2018				
877		SecSelfAdapt	A safety/security risk analysis approach of Industrial Control Systems: A cyber bowtie - combining new version of attack tree with bowtie analysis			H. Abdo, M. Kaouk, J.-M. Flaus, F. Masse		https://doi.org/10.1016/j.cose.2017.09.004									2	Science Direct/Elsevier	2018				
878		SecSelfAdapt	Challenges and solutions implementing an SMS text message-based survey CASI and adherence reminders in an international biomedical HIV PrEP study (MTN 017)			William Brown, Rebecca Giguere, Alan Sheinfil, Mobolaji Ibitoye, Ivan Balan, Titcha Ho, Benjamin Brown, Luis Quispe, Wichuda Sukwicha, Javier R. Lama, Alex Carballo-DiÃ©guez, Ross D. Cranston		https://doi.org/10.1016/j.jbi.2018.02.018									2	Science Direct/Elsevier	2018				
879		SecSelfAdapt	Regulated applications for the road transportation infrastructure: The case study of the smart tachograph in the European Union			Gianmarco Baldini, Luigi Sportiello, Michel Chiaramello, Vincent Mahieu		https://doi.org/10.1016/j.ijcip.2018.02.001									2	Science Direct/Elsevier	2018				
880		SecSelfAdapt	Chapter 1 - The History of Train Operation Safety Development			Junfeng Wang		https://doi.org/10.1016/B978-0-12-813304-0.00001-3									2	Science Direct/Elsevier	2018				
881		SecSelfAdapt	5 - Transportation Cyber-Physical Systems Security and Privacy			Tony Kenyon		https://doi.org/10.1016/B978-0-12-814295-0.00005-8									2	Science Direct/Elsevier	2018				
882		SecSelfAdapt	Cognitive technologies for providing road traffic safety in intelligent transport systems			Igor Malygin, Vladimir Komashinskiy, Oleg Korolev		https://doi.org/10.1016/j.trpro.2018.12.134									2	Science Direct/Elsevier	2018				
883		SecSelfAdapt	Chapter 15 - Foodborne Illness: Threats and Control			Mian K. Sharif, Komal Javed, Ayesha Nasir		https://doi.org/10.1016/B978-0-12-811444-5.00015-4									2	Science Direct/Elsevier	2018				
884		SecSelfAdapt	The future of risk assessment			E. Zio		https://doi.org/10.1016/j.ress.2018.04.020									2	Science Direct/Elsevier	2018				
885		SecSelfAdapt	Keeping track of railway safety and the mechanisms for risk			Elise G.C. Crawford, Ryan L. Kift		https://doi.org/10.1016/j.ssci.2018.07.004									2	Science Direct/Elsevier	2018				
886		SecSelfAdapt	Sustainable securing of Medical Cyber-Physical Systems for the healthcare of the future			Alberto Huertas Celdrán, Manuel Gil Pérez, Félix J. García Clemente, Gregorio Martínez Pérez		https://doi.org/10.1016/j.suscom.2018.02.010									2	Science Direct/Elsevier	2018				
887		SecSelfAdapt	Assessment of canola crop lodging under elevated temperatures for adaptation to climate change			Wei Wu, Bao-Luo Ma		https://doi.org/10.1016/j.agrformet.2017.09.017									2	Science Direct/Elsevier	2018				
888		SecSelfAdapt	7 - Transportation Safety and Security			Jane A. Bullock, George D. Haddow, Damon P. Coppola		https://doi.org/10.1016/B978-0-12-804465-0.00007-8									2	Science Direct/Elsevier	2018				
889		SecSelfAdapt	Management of the reliability of intelligent vehicles as a method to improve traffic safety			Irina Makarova, Eduard Mukhametdinov, Eduard Tsybunov		https://doi.org/10.1016/j.trpro.2018.12.129									2	Science Direct/Elsevier	2018				
890		SecSelfAdapt	Security framework for industrial collaborative robotic cyber-physical systems			Azfar Khalid, Pierre Kirisci, Zeashan Hameed Khan, Zied Ghrairi, Klaus-Dieter Thoben, JÃ¼rgen Pannek		https://doi.org/10.1016/j.compind.2018.02.009									2	Science Direct/Elsevier	2018				
891		SecSelfAdapt	A Monte Carlo-based exploration framework for identifying components vulnerable to cyber threats in nuclear power plants			Wei Wang, Antonio Cammi, Francesco Di Maio, Stefano Lorenzi, Enrico Zio		https://doi.org/10.1016/j.ress.2018.03.005									2	Science Direct/Elsevier	2018				
892		SecSelfAdapt	Enhancing the Cyber Resilience of Critical Infrastructures through an Evaluation Methodology Based on Assurance Cases			Dorien Koelemeijer		https://doi.org/10.1016/j.procs.2018.08.099									2	Science Direct/Elsevier	2018				
893		SecSelfAdapt	Sensor data fusion in the context of electric vehicles charging stations using a Network-on-Chip			Ivan Stoychev, Philipp Wehner, Jens Rettkowski, Tobias Kalb, Patrick Wichert, Diana Göhringer, Jürgen Oehm		https://doi.org/10.1016/j.micpro.2017.11.006									2	Science Direct/Elsevier	2018				
894		SecSelfAdapt	15 - Protective clothing			Jan Marek, Lenka Martinková		https://doi.org/10.1016/B978-0-08-101212-3.00014-9									2	Science Direct/Elsevier	2018				
895		SecSelfAdapt	The method of increasing the level of traffic safety with technical base perfection in driver preparation system			Levan Torosyan		https://doi.org/10.1016/j.trpro.2018.12.094									2	Science Direct/Elsevier	2018				
896		SecSelfAdapt	Security of additive manufacturing: Attack taxonomy and survey			Mark Yampolskiy, Wayne E. King, Jacob Gatlin, Sofia Belikovetsky, Adam Brown, Anthony Skjellum, Yuval Elovici		https://doi.org/10.1016/j.addma.2018.03.015									2	Science Direct/Elsevier	2018				
