key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
363	DTCPS	The airbus A380 - An AFDX-based flight test computer concept			Frédéric Brajou and Philippe Ricco	AUTOTESTCON (Proceedings)	https://doi.org/10.1109/autest.2004.1436931		460-463		Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2		2004.0				
364	DTCPS	Power-to-gas systems for active load management at EV charging sites with high der penetration			Rishabh Jain and Kazunori Nagasawa and Santosh Veda	2021 IEEE Transportation Electrification Conference and Expo ITEC 2021	https://doi.org/10.1109/ITEC51675.2021.9490110		601-606		Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2	Institute of Electrical and Electronics Engineers Inc.	2021.0			Institute of Electrical and Electronics Engineers Inc.	
365	DTCPS	The Life Cycle State Evaluation of Electrical Equipment based on Digital Twins			Shuai Zhang and Song Wang and Linjie Zhao	7th IEEE International Conference on High Voltage Engineering and Application ICHVE 2020 - Proceedings	https://doi.org/10.1109/ICHVE49031.2020.9279568				Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2	Institute of Electrical and Electronics Engineers Inc.	2020.0			Institute of Electrical and Electronics Engineers Inc.	
366	DTCPS	Research on Water Resources Intelligent Management of Thermal Power Plant Based on Digital Twins			Haihong Ji and Jing Li and Shanshan Zhang and Qiaoling Wu	2021 IEEE 6th International Conference on Cloud Computing and Big Data Analytics ICCCBDA 2021	https://doi.org/10.1109/ICCCBDA51879.2021.9442503		557-562		Included	Excluded	new_screen	IC1: A least one testing technique is described		2	Institute of Electrical and Electronics Engineers Inc.	2021.0			Institute of Electrical and Electronics Engineers Inc.	
367	DTCPS	The airbus A380 - An AFDX-based flight test computer concept			Frédéric Brajou and Philippe Ricco	AUTOTESTCON (Proceedings)	https://doi.org/10.1109/autest.2004.1436931		460-463		Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2		2004.0				
368	DTCPS	Real-time Smart Microgrid Simulation: The integration of communication layer in electrical simulation			H. Palahalli and E. Ragaini and G. Gruosso	Proceedings of the IEEE International Conference on Industrial Technology	https://doi.org/10.1109/ICIT46573.2021.9453491		631-636		Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	Institute of Electrical and Electronics Engineers Inc.	2021.0			Institute of Electrical and Electronics Engineers Inc.	
369	DTCPS	Real-time FPGA-digital twin monitoring and diagnostics for PET applications			Jiawang Xiong and Hua Ye and Wei Pei and Kong Li and Yijiang Han	Proceedings - 2021 6th Asia Conference on Power and Electrical Engineering ACPEE 2021	https://doi.org/10.1109/ACPEE51499.2021.9437042		531-536		Included	Included	new_screen			2	Institute of Electrical and Electronics Engineers Inc.	2021.0			Institute of Electrical and Electronics Engineers Inc.	
370	DTCPS	Networked HIL Simulation System for Modeling Large-scale Power Systems			Fuhong Xie and Catie Mcentee and Mingzhi Zhang and Ning Lu and Xinda Ke and Mallikarjuna R. Vallem and Nader Samaan	2020 52nd North American Power Symposium NAPS 2020	https://doi.org/10.1109/NAPS50074.2021.9449646				Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	Institute of Electrical and Electronics Engineers Inc.	2021.0			Institute of Electrical and Electronics Engineers Inc.	
371	DTCPS	Hierarchical Aggregation/Disaggregation for Adaptive Abstraction-Level Conversion in Digital Twin-Based Smart Semiconductor Manufacturing			Moon Gi Seok and Wentong Cai and Daejin Park	IEEE Access	https://doi.org/10.1109/ACCESS.2021.3073618		71145-71158		Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	Institute of Electrical and Electronics Engineers Inc.	2021.0		https://doi.org/10.1109/ACCESS.2021.3073618	Institute of Electrical and Electronics Engineers Inc.	nan; Title; Venue; Authors; Abstract; Keywords; References; Pages; Year; Bibtex; DOI; Source; Publisher
372	DTCPS	Digital Twins-Based Online Monitoring of TFE-731 Turbofan Engine Using Fast Orthogonal Search	Due to the complicated structure of the aircraft engine, it is hard to observe the damage and determine its status with the traditional diagnosis method, which sets a fixed threshold for some specific parameters. To accurately reflect the condition of the engine, this article provides a novel fault diagnosis method for the TFE-731 turbofan engine and develops an online diagnosis system. With the combinations of model-based and data-driven approaches, models are constructed to create the so-called digital twins of the engine parameters. For the model-based approach, the physical isentropic compression is used as the basis of the model. For the data-driven approach, the fast orthogonal search is utilized to ensure that the model outputs close to the real engine data. Based on the model prediction-based monitoring strategy, the status of the engine can be identified online. By using the proposed method, an alarm will be triggered once the tested engine outputs cross the boundaries generated by the digital twins. This method can be further applied in quality control to examine the abnormal parts of an aircraft engine. Finally, the digital twins' online diagnosis system is realized in the practical TFE-731 test facility, verifying the effectiveness of the proposed method.	Engines;Mathematical model;Fault diagnosis;Digital twin;Predictive models;Data models;Prediction algorithms;Autoregressive moving average (ARMA) model;fast orthogonal search (FOS);fault diagnosis;turbofan engine modeling	Peng, Chao-Chung; Chen, Yi-Ho	IEEE Systems Journal	https://doi.org/10.1109/JSYST.2021.3079168		3060-3071	"@ARTICLE{9453171,
    author = ""Peng, Chao-Chung and Chen, Yi-Ho"",
    journal = ""IEEE Systems Journal"",
    title = ""Digital Twins-Based Online Monitoring of TFE-731 Turbofan Engine Using Fast Orthogonal Search"",
    year = ""2022"",
    volume = ""16"",
    number = ""2"",
    pages = ""3060-3071"",
    abstract = ""Due to the complicated structure of the aircraft engine, it is hard to observe the damage and determine its status with the traditional diagnosis method, which sets a fixed threshold for some specific parameters. To accurately reflect the condition of the engine, this article provides a novel fault diagnosis method for the TFE-731 turbofan engine and develops an online diagnosis system. With the combinations of model-based and data-driven approaches, models are constructed to create the so-called digital twins of the engine parameters. For the model-based approach, the physical isentropic compression is used as the basis of the model. For the data-driven approach, the fast orthogonal search is utilized to ensure that the model outputs close to the real engine data. Based on the model prediction-based monitoring strategy, the status of the engine can be identified online. By using the proposed method, an alarm will be triggered once the tested engine outputs cross the boundaries generated by the digital twins. This method can be further applied in quality control to examine the abnormal parts of an aircraft engine. Finally, the digital twins' online diagnosis system is realized in the practical TFE-731 test facility, verifying the effectiveness of the proposed method."",
    keywords = ""Engines;Mathematical model;Fault diagnosis;Digital twin;Predictive models;Data models;Prediction algorithms;Autoregressive moving average (ARMA) model;fast orthogonal search (FOS);fault diagnosis;turbofan engine modeling"",
    doi = ""10.1109/JSYST.2021.3079168"",
    ISSN = ""1937-9234"",
    month = ""June""
}"	Included	Included	new_screen			2	Scopus Signed In	2021.0	Digital Twins-Based Online Monitoring of TFE-731 Turbofan Engine Using Fast Orthogonal Search	https://ieeexplore.ieee.org/document/9453171	IEEE	nan; References
373	DTCPS	Integration of ROS and Tecnomatix for the development of digital twins based decision-making systems for smart factories; Integration of ROS and Tecnomatix for the development of digital twins based decision-making systems for smart factories			Ieee Latin and America Transactions						Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2		2021.0				
374	DTCPS	Proceedings of the Third International Conference on Electronics Communication and Aerospace Technology (ICECA 2019) : 12-14 June 2019			RVS Technical Campus and IEEE Aerospace and Electronic Systems Society and Institute of Electrical and Electronics Engineers						Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2						
375	DTCPS	Impact of Aisle Containment Solutions using Detailed Server Simulation Models in Data Centers			Yuanchen Hu and Dustin W. Demetriou		https://doi.org/10.1109/itherm51669.2021.9503199		499-504		Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	Institute of Electrical and Electronics Engineers (IEEE)	2021.0			Institute of Electrical and Electronics Engineers (IEEE)	
376	DTCPS	Implementation of a Bi-Directional Digital Twin for Industry 4 Labs in Academia: A Solution Based on OPC UA			A. Protic and Z. Jin and R. Marian and K. Abd and D. Campbell and J. Chahl	IEEE International Conference on Industrial Engineering and Engineering Management	https://doi.org/10.1109/IEEM45057.2020.9309953		979-983		Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	IEEE Computer Society	2020.0			IEEE Computer Society	
377	DTCPS	2019 41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC) : Biomedical Engineering Ranging from Wellness to Intensive Care : 41st EMB Conference 2019 : July 23-27 Berlin.			Germany) IEEE Engineering in Medicine and Biology Society. Annual International Conference (41st : 2019 : Berlin and IEEE Engineering in Medicine and Biology Society and Institute of Electrical and Electronics Engineers						Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2						
378	DTCPS	Intelligent Digital Twin-Based Software-Defined Vehicular Networks	SDVN is a promising architecture to extend the computation resources which break through the limitations of current vehicular networks. It is possible to learn new networking schemes by observing the surrounding environment in SDVN. However, within SDVN, the construction and application of such schemes still lack proper consideration in data collection, prediction, verification, and validation before applying these schemes in the real network, which is due to the limited knowledge of the physical environment. Intelligent Digital Twin (IDT) was initially designed for realizing intelligent manufacturing by virtualizing and learning the data of the physical space in cyberspace. Hence, bringing IDT to networking can provide additional valuable functionalities to meet the above considerations by constructing a virtual intelligent network space, aiming to realize the iterative update of the networking schemes in an adaptive way. In this article, we introduce a new network architecture, IDT-SDVN, by maximizing the advantages of SDVNs. We present the challenges and open issues of IDT-SDVNs. A case study is presented to demonstrate the effectiveness of SDVNs. The experimental results show that significant improvement of performance is achieved for vehicular networking with the proposed IDT-SDVNs.	Routing;Servers;Computer architecture;Road traffic;Adaptive systems;Real-time systems;Cloud computing	Zhao, Liang; Han, Guangjie; Li, Zhuhui; Shu, Lei	IEEE Network	https://doi.org/10.1109/MNET.011.1900587		178-184	"@ARTICLE{9108988,
    author = ""Zhao, Liang and Han, Guangjie and Li, Zhuhui and Shu, Lei"",
    journal = ""IEEE Network"",
    title = ""Intelligent Digital Twin-Based Software-Defined Vehicular Networks"",
    year = ""2020"",
    volume = ""34"",
    number = ""5"",
    pages = ""178-184"",
    abstract = ""SDVN is a promising architecture to extend the computation resources which break through the limitations of current vehicular networks. It is possible to learn new networking schemes by observing the surrounding environment in SDVN. However, within SDVN, the construction and application of such schemes still lack proper consideration in data collection, prediction, verification, and validation before applying these schemes in the real network, which is due to the limited knowledge of the physical environment. Intelligent Digital Twin (IDT) was initially designed for realizing intelligent manufacturing by virtualizing and learning the data of the physical space in cyberspace. Hence, bringing IDT to networking can provide additional valuable functionalities to meet the above considerations by constructing a virtual intelligent network space, aiming to realize the iterative update of the networking schemes in an adaptive way. In this article, we introduce a new network architecture, IDT-SDVN, by maximizing the advantages of SDVNs. We present the challenges and open issues of IDT-SDVNs. A case study is presented to demonstrate the effectiveness of SDVNs. The experimental results show that significant improvement of performance is achieved for vehicular networking with the proposed IDT-SDVNs."",
    keywords = ""Routing;Servers;Computer architecture;Road traffic;Adaptive systems;Real-time systems;Cloud computing"",
    doi = ""10.1109/MNET.011.1900587"",
    ISSN = ""1558-156X"",
    month = ""Sep.""
}"	Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	Scopus Signed In	2020.0	Intelligent Digital Twin-Based Software-Defined Vehicular Networks	https://ieeexplore.ieee.org/document/9108988	IEEE	nan; References
379	DTCPS	Digital Twinning Based Adaptive Development Environment for Automotive Cyber-Physical Systems	Automotive cyber-physical systems need to be rigorously checked and tested under various physical conditions. Automakers aim to improve development efficiency of the automotive cyber-physical systems in the fierce market competition. However, the actual development process suffers from the challenges of long development cycle and poor scalability. To tackle these challenges, this article develops a digital twinning based adaptive development environment for automotive cyber-physical systems, which addresses two critical problems: each physical entity (i.e., electronic control unit, component, test source, etc.) needs to clone a corresponding digital twin; digital twins and the physical entities need to interact closely. The first problem is addressed through proposing an integrated digital twinning clone flow. The second problem is addressed through developing a smart digital twinning board. Our case study with the automotive body control system demonstrates that the adaptive development environment achieves a high adaptability with short development cycle, low complexity, low cost, high scalability, and high flexibility, which meet various automotive cyber-physical design requirements during the development process.	Cloning;Automotive engineering;Digital twin;Scalability;Process control;Informatics;Industries;Automotive cyber-physical systems;development environment;digital twinning	Xie, Guoqi; Yang, Kehua; Xu, Cheng; Li, Renfa; Hu, Shiyan	IEEE Transactions on Industrial Informatics	https://doi.org/10.1109/TII.2021.3064364	"1.""Connected autonomous shared and electric vehicles (CASE)"", 2019,  [online]  Available: https://www.rkk.com/our-work/services/innovation/connected-autonomous-shared-and-electric-vehicles/. Google Scholar; 2.G. Xie, Y. Li, Y. Han, Y. Xie, G. Zeng and R. Li, ""Recent advances and future trends for automotive functional safety design methodologies"", IEEE Trans. Ind. Inform., vol. 16, no. 9, pp. 5629-5642, Sep. 2020. View Article  Google Scholar; 3.G. Xie et al., ""Reliability enhancement toward functional safety goal assurance in energy-aware automotive cyber-physical systems"", IEEE Trans. Ind. Inform., vol. 14, no. 12, pp. 5447-5462, Dec. 2018. View Article  Google Scholar; 4.X. Wang et al., ""A multi-order distributed HOSVD with its incremental computing for big services in cyber-physical-social systems"", IEEE Trans. Big Data, vol. 6, no. 4, pp. 666-678, Dec. 2020. View Article  Google Scholar; 5.X. Wang, L. T. Yang, Y. Wang, X. Liu and M. J. Deen, ""A distributed tensor-train decomposition method for cyber-physical-social services"", ACM Trans. Cyber-Phys. Syst., vol. 3, no. 4, pp. 1-15, Oct. 2019. CrossRef  Google Scholar; 6.X. Wang, L. T. Yang, X. Chen, J. J. Han and J. Feng, ""A tensor computation and optimization model for cyber-physical-social big data"", IEEE Trans. Sustain. Comput., vol. 4, no. 4, pp. 326-339, Dec. 2019. View Article  Google Scholar; 7.L. L. Bello, R. Mariani, S. Mubeen and S. Saponara, ""Recent advances and trends in on-board embedded and networked automotive systems"", IEEE Trans. Ind. Inform., vol. 15, no. 2, pp. 1038-1051, Feb. 2019. View Article  Google Scholar; 8.F. Tao, H. Zhang, A. Liu and A. Y. C. Nee, ""Digital twin in industry: State-of-the-art"", IEEE Trans. Ind. Inform., vol. 15, no. 4, pp. 2405-2415, Apr. 2019. View Article  Google Scholar; 9.Y. Fang, C. Peng, P. Lou, Z. Zhou, J. Hu and J. Yan, ""Digital-twin-based job shop scheduling toward smart manufacturing"", IEEE Trans. Ind. Inform., vol. 15, no. 12, pp. 6425-6435, Sep. 2019. View Article  Google Scholar; 10.A. El Saddik, ""Digital twins: The convergence of multimedia technologies"", IEEE MultiMedia, vol. 25, no. 2, pp. 87-92, Apr.-Jun. 2018. View Article  Google Scholar; 11.S. K. Andryushkevich, S. P. Kovalyov and E. Nefedov, ""Composition and application of power system digital twins based on ontological modeling"", Proc. IEEE 17th Int. Conf. Ind. Inform., pp. 1536-1542, 2019. View Article  Google Scholar; 12.C. Gehrmann and M. Gunnarsson, ""A digital twin based industrial automation and control system security architecture"", IEEE Trans. Ind. Inform., vol. 16, no. 1, pp. 669-680, Jan. 2020. View Article  Google Scholar; 13.J. F. Leathrum, R. R. Mielke, Y. Shen and H. Johnson, ""Academic/industry educational lab for simulation-based test & evaluation of autonomous vehicles"", Proc. Winter Simul. Conf., pp. 4026-4037, 2018. View Article  Google Scholar; 14.J. Leathrum, Y. Shen, R. Mielke and N. Gonda, ""Integrating virtual and augmented reality based testing into the development of autonomous vehicles"", Proc. ModSim World, pp. 24-26, 2018. Google Scholar; 15.T. Laverghetta and C. Hall, ""Test and evaluation of autonomous vehicles using simulated environments"" in , 2019,  [online]  Available: https://digitalcommons.odu.edu/undergradsymposium/2019/postersession/10/. Google Scholar; 16.N. D. Gonda, ""A framework for test & evaluation of autonomous systems along the virtuality-reality spectrum"" in , 2019. Google Scholar; 17.E. Technologies, ""How body control module (BCM) works in an automobile"", 2020,  [online]  Available: https://www.embitel.com/automotive-insights/understanding-body-control-module-the-brain-of-body-electronics-in-automotive. Google Scholar; 18.""MC9S12DG128--NXP Semiconductors"", 2005,  [online]  Available: https://www.nxp.com/docs/en/fact-sheet/MC9S12DG128FS.pdf. Google Scholar; 19.""Quad high-side and octal low-side switch for automotive"", 2004,  [online]  Available: https://datasheetspdf.com/pdf-file/541544/Motorola/MC33888/1. Google Scholar; 20.""C8051F410/1/2/3--Silicon Labs"", 2004,  [online]  Available: https://www.silabs.com/documents/public/data-sheets/C8051F41x.pdf. Google Scholar"	1387-1396	"@ARTICLE{9372842,
    author = ""Xie, Guoqi and Yang, Kehua and Xu, Cheng and Li, Renfa and Hu, Shiyan"",
    journal = ""IEEE Transactions on Industrial Informatics"",
    title = ""Digital Twinning Based Adaptive Development Environment for Automotive Cyber-Physical Systems"",
    year = ""2022"",
    volume = ""18"",
    number = ""2"",
    pages = ""1387-1396"",
    abstract = ""Automotive cyber-physical systems need to be rigorously checked and tested under various physical conditions. Automakers aim to improve development efficiency of the automotive cyber-physical systems in the fierce market competition. However, the actual development process suffers from the challenges of long development cycle and poor scalability. To tackle these challenges, this article develops a digital twinning based adaptive development environment for automotive cyber-physical systems, which addresses two critical problems: each physical entity (i.e., electronic control unit, component, test source, etc.) needs to clone a corresponding digital twin; digital twins and the physical entities need to interact closely. The first problem is addressed through proposing an integrated digital twinning clone flow. The second problem is addressed through developing a smart digital twinning board. Our case study with the automotive body control system demonstrates that the adaptive development environment achieves a high adaptability with short development cycle, low complexity, low cost, high scalability, and high flexibility, which meet various automotive cyber-physical design requirements during the development process."",
    keywords = ""Cloning;Automotive engineering;Digital twin;Scalability;Process control;Informatics;Industries;Automotive cyber-physical systems;development environment;digital twinning"",
    doi = ""10.1109/TII.2021.3064364"",
    ISSN = ""1941-0050"",
    month = ""Feb""
}"	Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	Scopus Signed In	2021.0	Digital Twinning Based Adaptive Development Environment for Automotive Cyber-Physical Systems	https://ieeexplore.ieee.org/document/9372842	IEEE	
380	DTCPS	2020 IEEE Electrical Insulation Conference (EIC).									Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	IEEE	2020.0			IEEE	
381	DTCPS	Flexible and efficient mmc digital twin realized with small-scale real-Time simulators			Stefan Milovanovic and Ignacio Polanco and Milan Utvic and Drazen Dujic	IEEE Power Electronics Magazine	https://doi.org/10.1109/MPEL.2021.3075803		24-33		Excluded	Excluded	new_screen		EC4: Not published in a journal or conference proceedings	2	Institute of Electrical and Electronics Engineers Inc.	2021.0		https://doi.org/10.1109/MPEL.2021.3075803	Institute of Electrical and Electronics Engineers Inc.	nan; Title; Venue; Authors; Abstract; Keywords; References; Pages; Year; Bibtex; DOI; Source; Publisher
382	DTCPS	Reduced Order Model of a Four Zone Medium Voltage DC Electric Ship			Wayne W. Weaver and Rush D. Robinett and David G. Wilson and Steven Glover	2021 IEEE Electric Ship Technologies Symposium ESTS 2021	https://doi.org/10.1109/ESTS49166.2021.9512347				Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2	Institute of Electrical and Electronics Engineers Inc.	2021.0			Institute of Electrical and Electronics Engineers Inc.	
383	DTCPS	Next generation X-in-the-loop validation methodology for automated vehicle systems			Zsolt Szalay	IEEE Access	https://doi.org/10.1109/ACCESS.2021.3061732		35616-35632		Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	Institute of Electrical and Electronics Engineers Inc.	2021.0		https://doi.org/10.1109/ACCESS.2021.3061732	Institute of Electrical and Electronics Engineers Inc.	nan; Title; Venue; Authors; Abstract; Keywords; References; Pages; Year; Bibtex; DOI; Source; Publisher
384	DTCPS	On the effectiveness of recurrent neural networks for live modeling of cyber-physical systems			Srikanth Yoginath and Varisara Tansakul and Supriya Chinthavali and Curtis Taylor and Joshua Hambrick and Philip Irminger and Kalyan Perumalla	Proceedings - IEEE International Conference on Industrial Internet Cloud ICII 2019	https://doi.org/10.1109/ICII.2019.00062		309-317		Included	Included	new_screen			2	Institute of Electrical and Electronics Engineers Inc.	2019.0			Institute of Electrical and Electronics Engineers Inc.	
385	DTCPS	ELEGANT: Security of Critical Infrastructures With Digital Twins	The past years have witnessed an increasing interest and concern regarding the development of security monitoring and management mechanisms for Critical Infrastructures, due to their vital role in ensuring the availability of many essential services. This task is not easy due to the specific characteristics of such systems, and the natural resistance of Critical Infrastructures operators against actions implying downtime. Digital Twins, as accurate virtual models of physical objects or processes, can provide a faithful environment for security analysis or evaluation of potential mitigation strategies to be deployed in face of specific situations. Nonetheless, their on-premises deployment can be expensive, implying a significant CAPEX whose return will depend on the ability to plan and deploy a suitable support infrastructure, as well as implementing efficient and scalable data collection and processing mechanisms capable of taking advantage of the acquired resources. This paper presents an off-premises approach to design and deploy Digital Twins to secure critical infrastructures, developed in the scope of the ELEGANT project. Such Digital Twins are built using real-time, high fidelity replicas of Programming Logic Controllers, coupled with scalable and efficient data collection processes, supporting the development and validation of Machine Learning models to mitigate security threats like Denial of Service attacks. The validation approach of ELEGANT, which leveraged from the capabilities of the Fed4Fire federated testbeds evaluated the feasibility of using cloudified Digital Twins, thus converting a significant part of the projected CAPEX for the in-premises model into on-demand, pay-as-you-go OPEX, eventually paving the way for the establishment of a DTaaS (Digital Twin as a Service) paradigm. The achieved results demonstrate that the data pipelines providing support for the ELEGANT Digital Twins have low impact in terms of resource usage in Denial of Service and Distributed Denial of Service attack scenarios, when higher volumes of data are generated.	Security;Digital twin;Monitoring;Integrated circuits;Process control;SCADA systems;Analytical models;Digital Twins;SCADA;pipelines;security;programmable logic controllers;DTaaS	Sousa, Bruno; Arieiro, Miguel; Pereira, Vasco; Correia, Joao; Lourenco, Nuno; Cruz, Tiago	IEEE Access	https://doi.org/10.1109/ACCESS.2021.3100708		107574-107588	"@ARTICLE{9499077,
    author = ""Sousa, Bruno and Arieiro, Miguel and Pereira, Vasco and Correia, Joao and Lourenco, Nuno and Cruz, Tiago"",
    journal = ""IEEE Access"",
    title = ""ELEGANT: Security of Critical Infrastructures With Digital Twins"",
    year = ""2021"",
    volume = ""9"",
    number = """",
    pages = ""107574-107588"",
    abstract = ""The past years have witnessed an increasing interest and concern regarding the development of security monitoring and management mechanisms for Critical Infrastructures, due to their vital role in ensuring the availability of many essential services. This task is not easy due to the specific characteristics of such systems, and the natural resistance of Critical Infrastructures operators against actions implying downtime. Digital Twins, as accurate virtual models of physical objects or processes, can provide a faithful environment for security analysis or evaluation of potential mitigation strategies to be deployed in face of specific situations. Nonetheless, their on-premises deployment can be expensive, implying a significant CAPEX whose return will depend on the ability to plan and deploy a suitable support infrastructure, as well as implementing efficient and scalable data collection and processing mechanisms capable of taking advantage of the acquired resources. This paper presents an off-premises approach to design and deploy Digital Twins to secure critical infrastructures, developed in the scope of the ELEGANT project. Such Digital Twins are built using real-time, high fidelity replicas of Programming Logic Controllers, coupled with scalable and efficient data collection processes, supporting the development and validation of Machine Learning models to mitigate security threats like Denial of Service attacks. The validation approach of ELEGANT, which leveraged from the capabilities of the Fed4Fire federated testbeds evaluated the feasibility of using cloudified Digital Twins, thus converting a significant part of the projected CAPEX for the in-premises model into on-demand, pay-as-you-go OPEX, eventually paving the way for the establishment of a DTaaS (Digital Twin as a Service) paradigm. The achieved results demonstrate that the data pipelines providing support for the ELEGANT Digital Twins have low impact in terms of resource usage in Denial of Service and Distributed Denial of Service attack scenarios, when higher volumes of data are generated."",
    keywords = ""Security;Digital twin;Monitoring;Integrated circuits;Process control;SCADA systems;Analytical models;Digital Twins;SCADA;pipelines;security;programmable logic controllers;DTaaS"",
    doi = ""10.1109/ACCESS.2021.3100708"",
    ISSN = ""2169-3536"",
    month = """"
}"	Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	Scopus Signed In	2021.0	ELEGANT: Security of Critical Infrastructures with Digital Twins	https://ieeexplore.ieee.org/document/9499077	IEEE	nan; References
386	DTCPS	Simulation-Based Digital Twin Development for Blockchain Enabled End-to-End Industrial Hemp Supply Chain Risk Management	With the passage of the 2018 U.S. Farm Bill, Industrial Hemp production is moved from limited pilot programs to a regulated agriculture production system. However, Industrial Hemp Supply Chain (IHSC) faces critical challenges, including high complexity and variability, very limited production knowledge, and lack of data/information tracking. In this paper, we propose blockchain-enabled IHSC and develop a preliminary simulation-based digital twin for this distributed cyber-physical system (CPS) to support the process learning and risk management. Basically, we develop a two-layer blockchain with proof of authority smart contract, which can track the data and key information, improve the supply chain transparency, and leverage local authorities and state regulators to ensure the quality control verification. Then, we introduce a simulation-based digital twin for IHSC management, which can characterize the process spatial-temporal causal interdependencies and dynamic evolution to guide risk control and decision making. Our empirical study demonstrates the promising performance of proposed platform.	Tracking;Digital twin;Supply chains;Smart contracts;Blockchain;Soil;Risk management	Wang, Keqi; Xie, Wei; Wang, Bo; Pei, Jinxiang; Wu, Wencen; Baker, Mike; Zhou, Qi	2020 Winter Simulation Conference (WSC)	https://doi.org/10.1109/WSC48552.2020.9384115	"1.A. Bahga and V. K. Madisetti, ""Blockchain Platform for Industrial Internet of Things"", Journal of Software Engineering and Applications, vol. 9, no. 10, pp. 533-546, 2016. CrossRef  Google Scholar; 2.""Farmers Resources"", 2020,  [online]  Available: https://oregoncbdseeds.com/resources/. Google Scholar; 3.A. B. Owen, ""Sobol'indices and Shapley value"", SIAM/ASA Journal on Uncertainty Quantification, vol. 2, no. 1, pp. 245-251, 2014. CrossRef  Google Scholar; 4.L. L. Romano and A. Hazekamp, ""Cannabis oil: chemical evaluation of an upcoming cannabis-based medicine"", Cannabinoids, vol. 1, no. 1, pp. 1-11, 2013. Google Scholar; 5.E. Song, B. L. Nelson and J. Staum, ""Shapley effects for global sensitivity analysis: Theory and computation"", SIAM/ASA Journal on Uncertainty Quantification, vol. 4, no. 1, pp. 1060-1083, 2016. CrossRef  Google Scholar; 6.J. A. Sterns, ""Is the Emerging US Hemp Industry Yet Another Boom-Bust Market for US Farmers?"", Choices, vol. 34, no. 316-2019-4152, pp. 1-8, 2019. Google Scholar; 7.M. Wang, Y.-H. Wang, B. Avula, M. M. Radwan, A. S. Wanas, J. van Antwerp, et al., ""Decarboxylation study of acidic cannabinoids: a novel approach using ultra-high-performance supercritical fluid chromatography/photodiode array-mass spectrometry"", Cannabis and Cannabinoid Research, vol. 1, no. 1, pp. 262-271, 2016. CrossRef  Google Scholar; 8.W. Xie, B. Wang, Z. Ye, W. Wu, J. You and Q. Zhou, ""Simulation-based Blockchain Design to Secure Biopharmaceutical Supply Chain"", Proceedings of the 2019 Winter Simulation Conference, pp. 797-808, 2019. View Article  Google Scholar"	3200-3211	"@INPROCEEDINGS{9384115,
    author = ""Wang, Keqi and Xie, Wei and Wang, Bo and Pei, Jinxiang and Wu, Wencen and Baker, Mike and Zhou, Qi"",
    booktitle = ""2020 Winter Simulation Conference (WSC)"",
    title = ""Simulation-Based Digital Twin Development for Blockchain Enabled End-to-End Industrial Hemp Supply Chain Risk Management"",
    year = ""2020"",
    volume = """",
    number = """",
    pages = ""3200-3211"",
    abstract = ""With the passage of the 2018 U.S. Farm Bill, Industrial Hemp production is moved from limited pilot programs to a regulated agriculture production system. However, Industrial Hemp Supply Chain (IHSC) faces critical challenges, including high complexity and variability, very limited production knowledge, and lack of data/information tracking. In this paper, we propose blockchain-enabled IHSC and develop a preliminary simulation-based digital twin for this distributed cyber-physical system (CPS) to support the process learning and risk management. Basically, we develop a two-layer blockchain with proof of authority smart contract, which can track the data and key information, improve the supply chain transparency, and leverage local authorities and state regulators to ensure the quality control verification. Then, we introduce a simulation-based digital twin for IHSC management, which can characterize the process spatial-temporal causal interdependencies and dynamic evolution to guide risk control and decision making. Our empirical study demonstrates the promising performance of proposed platform."",
    keywords = ""Tracking;Digital twin;Supply chains;Smart contracts;Blockchain;Soil;Risk management"",
    doi = ""10.1109/WSC48552.2020.9384115"",
    ISSN = ""1558-4305"",
    month = ""Dec""
}"	Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	Scopus Signed In	2020.0	Simulation-Based Digital Twin Development for Blockchain Enabled End-to-End Industrial Hemp Supply Chain Risk Management	https://ieeexplore.ieee.org/document/9384115	IEEE	
